"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Conseil Régional Rhône-Alpes","Subvention globale FSE - Conseil régional RA",197671640,99474308,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Conservatoire Botanique National Alpin","RHOMEO : Mise en place d'un observatoire de l'évolution du bon état des zones humides Rhône-Méditerranée (année 2009)",24000,9600,"FEDER ","RHONE-ALPES","SAVOIE","Programme Opérationnel FEDER","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Conservatoire du Patrimoine Naturel de la Savoie","Mise en oeuvre d'un observatoire de l'évolution du bon état des zones humides du bassin Rhône méditerranée",117911,51360,"FEDER ","RHONE-ALPES","SAVOIE / CHAMBERY / MOTTE-SERVOLEX / LE BOURGET-DU-LAC","Programme Opérationnel FEDER","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Conservatoire Rhone Alpes des Espaces Naturels ( CREN )","Mise en oeuvre d'un observatoire de l'évolution du bon état des zones humides du bassin Rhône - Méditerranée",238120,95248,"FEDER ","RHONE-ALPES","RHONE","Programme Opérationnel FEDER","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Coop de France Rhône","Programme 2008 de sensibilisation et d'accompagnemt des démarches environnementales des entreprises",97350,19470,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"COOPERATIVE NOUVELLE D'ELECTRICITE - CNE","Certificat de qualification professionnelle (cqp) courants faibles",6856.5,2435.09,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / VAULX-EN-VELIN / VAULX-EN-VELIN","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COOPERATIVE NOUVELLE D'ELECTRICITE - CNE","Certification de qualification professionnelle (cqp) courants faibles",9783.2,3474.5,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / VAULX-EN-VELIN / VAULX-EN-VELIN","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"COORACE","Bases de la fonction d'encadrant technique en ateliers et chantiers d'insertion",920,400,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"COREFOR - Conseil Recrutement Formation","Remise à niveau bureautique, paye, comptabilité",1185.6,1035.6,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"coservit","Développement d'un service de supervision et d'administration du système d'information pour les PME, basé sur une plate-forme Internet et un boîtier de connexion : DSI BOX.",517372,129000,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / GRENOBLE / GRENOBLE","Programme Opérationnel FEDER","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"coupling waves solutions","Développement d'une solution logicielle d'ESD ",801615.36,200000,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / RIVES / MOIRANS","Programme Opérationnel FEDER","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CP INNOVATION TECHNOLOGIES","Développement d'une plateforme de contrôles de conformité de produits finis et rapports d'essai par analyse d'images.",257896,50000,"FEDER ","RHONE-ALPES","LOIRE / SAINT-ETIENNE / SAINT-ETIENNE / SAINT-ETIENNE / RESTE DE LA COMMUNE","Programme Opérationnel FEDER","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"CRCI","Aide au conseil pour la mise en place d'un SME par étapes",65000,13000,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CRCI","Programme 2008 de sensibilisation et d'accompagnement démarches environnementales des entreprises",74700,14940,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"CRCI","Programme 2009 de sensibilisation et d'accompagnement démarches environnementales des entreprises",74700,24651,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Credef Consulting","Promotion et expérimentation de la clause d'insertion dans les marchés publics 2007",10000,10000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / MONTBRISON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPI DU RHONE ET DE L'EST LYONNAIS","Passerelle vers l'emploi",12657,4500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CREPS Rhône Alpes","Brevet d'Etat d'Educateur Sportif option cyclisme + frais d'hébergement",5435.35,5285.35,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ARDECHE / LARGENTIERE / VALLON-PONT-D'ARC / VALLON-PONT-D'ARC","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRESCO","PAPPE-ACI (PArcours Professionnel Pour l'Emploi en Ateliers et Chantiers d'Insertion)",682241,336060,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRESS Rhône-Alpes (Chambre Régionale de l'Économie Sociale & Solidaire)","Animation d'un dispositif d'appui aux petits porteurs de projets en économie sociale et solidaire",1382203,1128923,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"CRESS Rhône-Alpes (Chambre Régionale de l'Économie Sociale & Solidaire)","Centre Régional de Ressources Rhône-Alpes - Fonds d'Ingénierie",24500,11500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CRESS Rhône-Alpes (Chambre Régionale de l'Économie Sociale & Solidaire)","Centre Régional de Ressources Rhône-Alpes - Fonds d'Ingénierie (2009)",32000,16000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"CRESS Rhône-Alpes (Chambre Régionale de l'Économie Sociale & Solidaire)","Pôle financement - Animation du dispositif  Appui aux micro projets collectifs ",77413,77413,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"CRESS Rhône-Alpes (Chambre Régionale de l'Économie Sociale & Solidaire)","Pôle financement- Animation du dispositif  Appui aux micro projets collectifs (crédits d'animation)",230755,230755,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Croix-rouge française","Formation Brevet de Secourisme 1er niveau (PSC1)",300,135,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / ECHIROLLES / ECHIROLLES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CRUAS","Aménagement des abords du port de Cruas",198000,39600,"FEDER ","RHONE-ALPES","ARDECHE / PRIVAS / ROCHEMAURE / CRUAS","Programme Opérationnel FEDER","57","Autres outils d'amélioration des services touristiques"
"CS SYSTEMES D'INFORMATION","CILOE CS SI",1336754,401026,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / FONTAINE / FONTAINE","Programme Opérationnel FEDER","1","Activités R&DT dans centres de recherche"
"DAESIGN","Fourniture d'un environnement prototype (Learning Games Factory) pour conception, réalisation, diffusion et réutilisation de tout ou partie d'un système d'apprentissage multimédia ludiques et adaptatifs",262568,118156,"FEDER ","RHONE-ALPES","HAUTE-SAVOIE / ANNECY / ANNECY","Programme Opérationnel FEDER","3","Transfert de technologie et amélioration des réseaux de coopération..."
"DALKIA France","Création et exploitation d'une chaufferie bois et d'un réseau de distribution d'eau chaude sur la commune de ALLEVARD",4038988.03,1425840,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / ALLEVARD / ALLEVARD","Programme Opérationnel FEDER","41","Energie renouvelable: biomasse"
"DAUBORD Jacqueline","2007 favoriser le mieux être psychologique des demandeurs d'emploi",6122.4,3522.4,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE / RIVE-DE-GIER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DAUBORD Jacqueline","2008 favoriser le mieux être psychologique des demandeurs d'emploi",8132,4066,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE / RIVE-DE-GIER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DELALU David","2007 Favoriser le mieux être psychologique des demandeurs d'emploi",11289,8385,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DELALU David","2008 Favoriser le mieux être psychologique des demandeurs d'emploi",8549,5645,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Direction Départementale de l'Equipement du Gard","Etude de définition préalable à la réalisation d'un modèle de prévision de crue  sur le Rhône",230000,115000,"FEDER ","Multiregion","Multilocalisation","POP Plan Rhône","12","Technologies de l'information et la communication (RTE-TIC)"
"Direction Régionale de l'Environnement Rhône Alpes","Complément topographique sur la plaine de Piolenc",45431,22715.5,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE","POP Plan Rhône","53","Prévention des risques (...)"
"Direction Régionale de l'Environnement Rhône Alpes","Conception et réalisation de supports de communication pour le volet   Inondations   du Plan Rhône",21229,10614.5,"FEDER ","Multiregion","Multilocalisation","POP Plan Rhône","12","Technologies de l'information et la communication (RTE-TIC)"
"Direction Régionale de l'Environnement Rhône Alpes","Etude approfondie des conditions d'inondations de la plaine de Mornas -Piolenc- Orange",72478,36239,"FEDER ","PROVENCE-ALPES-COTE D´AZUR","VAUCLUSE","POP Plan Rhône","53","Prévention des risques (...)"
"Direction Régionale de l'Environnement Rhône Alpes","Etude de définition d'un outil standardisé pour l'analyse coût-bénéfice des projets de prévention de",63388,31694,"FEDER ","Multiregion","Multilocalisation","POP Plan Rhône","12","Technologies de l'information et la communication (RTE-TIC)"
"Direction Régionale de l'Environnement Rhône Alpes","Etude pour la mise en place d'un programme de réduction de vulnérabilité des bâtiments publics et de",59800,29900,"FEDER ","RHONE-ALPES","Multilocalisation","POP Plan Rhône","12","Technologies de l'information et la communication (RTE-TIC)"
"Direction Régionale de l'Environnement Rhône Alpes","Sondage sur la perception du risque inondation par les populations riveraines du Rhône.",80000,40000,"FEDER ","Multiregion","Multilocalisation","POP Plan Rhône","53","Prévention des risques (...)"
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","Accès aux compétences clés des personnes en insertion professionnelle - volet 1  illettrisme ",2905446,927270,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","Accès aux compétences clés des personnes en insertion professionnelle - Volet 2  Ateliers de Pédagogie Personnalisée ",9056000,2317500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","Assistance Technique",3857143,2700000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","Assistance technique communication",90000,90000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","assistance technique évaluation",71428.57,50000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","assistance technique fonctionnement",42857.14,30000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","assistance technique fonctionnement",630000,630000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","assistance technique fonctionnement",1328571.43,930000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","assistance technique formation",71428.57,50000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","Assistance tecnique communication",71428.58,50000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / LYON / LYON","Programme opérationnel national Fonds social européen",,
"Direction Régionale du Travail, de l'Emploi et de la Formation Professionnelle (DRTEFP)","Assistance tecnique communication",400000.07,280000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen",,
"Direction Régionale Rhône-Alpes de Pôle Emploi","Accompagnement renforcé vers l'emploi des bénéficiaires de minima sociaux (premier semestre 2009)",987917,493958,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Direction Régionale Rhône-Alpes de Pôle Emploi","Chargé de relations entreprises",41232,36232,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Direction Régionale Rhône-Alpes de Pôle Emploi","Chargé de relations entreprises",43923,21961.5,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Direction Régionale Rhône-Alpes de Pôle Emploi","Organisation et gestion de parcours d'insertion professionnelle pour le retour à l'emploi des bénéficiaires du RMI Isère 1er semestre 2009",200906,100453,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"D.R.A.M.A. ","Bilan Potentialis",3280,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"D.R.A.M.A. ","Bilan Potentialis 2009",3936,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"D.R.A.M.A. ","Espace des possibles",2970,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"D.R.A.M.A. ","Mobilisation dynamique",5459,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Drome insertion","Accompagnement sur les chantiers d'insertion ",154749.2,40000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","DROME","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DUMEZ RHONE ALPES","Brevet professionnel (bp) maçon ",8232.63,2720.95,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / LYON / LYON","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DUMEZ RHONE ALPES","Certificat d'aptitude professionnelle (cap) constructeur beton armé bâtiment",12364.66,4391.31,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / LYON / LYON","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DUMOLARD SAS","Certificat d'aptitudes professionnelles installateur thermique",1904.9,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"DUMOLARD SAS","Certificat d'aptitudes professionnelles installateur thermique",6635.3,2309.79,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / GRENOBLE / GRENOBLE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ECEC ETANCHEITE","Certificat de qualification professionnelle étancheur",2410.2,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / SAINT-GENIS-LAVAL / BRIGNAIS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Ecole des Parents et des Educateurs de l'Isère","Accompagnement psychologues",7815,6415,"FONDS SOCIAL EUROPEEN",,,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ecole du Beausite","Formation à la conduite - Permis B (20 heures)",518,450,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / FONTAINE-SEYSSINET / SEYSSINET-PARISET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ecole du Beausite","Formation à la conduite - Permis B (20 heures)",720,480,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / GRENOBLE / FONTAINE-SEYSSINET / SEYSSINET-PARISET","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ecole Nationale des Travaux Publics de l'Etat","Projet PCB (Action PRESED) ",358007,304007,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","1","Activités R&DT dans centres de recherche"
"EDELRIS","Nouvelles approches thérapeutiques dans le traitement des infections chroniques par le virus de l'hépatite B (NATHEB - EDELRIS)",992319,223301,"FEDER ","RHONE-ALPES",,"Programme Opérationnel FEDER","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"EDXACT SA","CILOE EDXACT",2031157,914021,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / VOIRON","Programme Opérationnel FEDER","1","Activités R&DT dans centres de recherche"
"EIFFAGE TP","Titre professionnel coffreur bancheur",108931,38686.84,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / VILLEURBANNE / VILLEURBANNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"E.I.L.E. Rhône Alpes","Aide aux postes d'insertion",174258,87129,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / SAINT-PRIEST","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"E.L.L.I.P.P.S.","Plateforme  Compétences clés  (Plateforme de lutte contre l'illettrisme)",60334,18550,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / ROANNE / ROANNE / ROANNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ELYCOOP","PUI -  Développement du pôle de service à la création d'entreprises",82945,34450,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emergences Rhône-Alpes","Chantier des patrimoines pour l'emploi (2008)",226440,8000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EMMAUS VETEMENTS","Aide aux postes d'insertion (2008)",271068,135534,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","SAVOIE / CHAMBERY","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"EMMAUS VETEMENTS","Aide aux postes d'insertion (2009)",271068,135534,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","SAVOIE / CHAMBERY / MOTTE-SERVOLEX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emmaus vêtements Bourgoin Jallieu","encadrement technique du chantier d'insertion  tri du linge  2008",50000,25000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","ISERE / LA TOUR-DU-PIN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emploi Loire Observatoire (ELO)","2007 découverte de secteurs d'activités et de métiers",8080,3053,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE / SAINT-ETIENNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emploi Loire Observatoire (ELO)","Dispositif Local d'Accompagnement (DLA) des structures d'utilité sociale dans la Loire",117366,52738,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Emploi Loire Observatoire (ELO)","Dispositif Local d'Accompagnement (DLA) des structures d'utilité sociale dans la Loire (2009)",124000,62000,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","LOIRE","Programme opérationnel national Fonds social européen","80","Promouvoir les partenariats, les pactes et les initiatives par la mise en réseau des acteurs concernés"
"Emploi Solidarité 5ème","Accès à la culture",3500,3500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emploi Solidarité 5ème","Développement Personnel Ciblé sur l'Emploi",37500,37500,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Emploi Solidarité 5ème","Référent de parcours",56012,15491,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Empreintes 74","Dispositif départemental de coopération pour l'éducation à l'environnement",650000,325000,"FEDER ","RHONE-ALPES","HAUTE-SAVOIE","Programme Opérationnel FEDER","54","Autres mesures pour protéger l'environnement et prévenir les risques"
"endocontrol","Développement d'un système robotique pour la chirurgie endoscopique.",1092715,273000,"FEDER ","RHONE-ALPES","ISERE / GRENOBLE / MEYLAN / LA TRONCHE","Programme Opérationnel FEDER","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Entente interdépartementale Rhône-Alpes pour la démoustication","Création du nouveau sentier sur pilotis de la Réserve Naturelle du Lavours",26387,7916.1,"FEDER ","RHONE-ALPES","SAVOIE / CHAMBERY / RUFFIEUX / CHINDRIEUX","Programme Opérationnel FEDER","57","Autres outils d'amélioration des services touristiques"
"ENTRAIDE INTERNATIONALE DES SCOUTS DE LA REGION DE CLUSES","Encadremant technique du chantier d'insertion  tri du linge  2009",49014,22056,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","HAUTE-SAVOIE / BONNEVILLE / CLUSES / CLUSES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTRAIDE INTERNATIONALE DES SCOUTS DE LA REGION DE CLUSES","Encadrement technique du chantier d'insertion Tri du linge 2008",46800,21060,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","HAUTE-SAVOIE / BONNEVILLE / CLUSES / CLUSES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTREMONT LE VIEUX","Aménagements intérieur et extérieur du musée de l'ours",100000,50000,"FEDER ","RHONE-ALPES","SAVOIE / CHAMBERY / ECHELLES / ENTREMONT-LE-VIEUX","Programme Opérationnel FEDER","57","Autres outils d'amélioration des services touristiques"
"ENTREPRISE COIRO","Titre homologué animateur qualité sécurité environnement",16125,3739.73,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / LYON / SAINT-PRIEST / SAINT-PRIEST","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Entreprise d'insertion des jeunes de l'Ain EIJA","Aide aux postes en entreprise d'insertion, secteur des services, d'aménagement paysager et nettoyage",106491,53245.5,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","AIN / NANTUA / OYONNAX / OYONNAX","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ENTREPRISE GENERALE DU VAL D'AZERGUES (EGVA)","Brevet professionnel maçon",2487.52,,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / VILLEFRANCHE-SUR-SAONE / AMPLEPUIS / SAINT-JUST-D'AVRAY","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"ENTREPRISE GENERALE DU VAL D'AZERGUES (EGVA)","Certificat d'aptitude professionnelle maçon",10640.97,3779.14,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","RHONE / VILLEFRANCHE-SUR-SAONE / AMPLEPUIS / SAINT-JUST-D'AVRAY","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Entreprise individuelle Gérald Erik LAVALLEE","Développement d'une offre de découverte animalière à destination du jeune public",25000,6250,"FEDER ","RHONE-ALPES","ARDECHE / LARGENTIERE / COUCOURON / ISSANLAS","Programme Opérationnel FEDER","57","Autres outils d'amélioration des services touristiques"
"Entreprise Industrielle Combe de Savoie (E.I.C.S.)","Aide aux postes d'insertion",348516,174258,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","SAVOIE / CHAMBERY / MONTMELIAN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Entreprise Industrielle Combe de Savoie (E.I.C.S.)","Aide aux postes d'insertion (2009)",367878,183939,"FONDS SOCIAL EUROPEEN","RHONE-ALPES","SAVOIE / CHAMBERY / MONTMELIAN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
