"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"CONSEIL GENERAL DE LA SARTHE","Animation des politiques espaces naturels et bocage du département de la Sarthe et du site Natura 2000 des Châtaigneraies à Osmoderma eremita au sud du Mans (FR52020005)","121,127 €","57,016 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSEIL GENERAL DE LA SARTHE","Assistance à maîtrise d'ouvrage pour projets numériques","22,963 €","11,482 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CONSEIL GENERAL DE LA SARTHE","Environnement numérique de travail (ENT) en Sarthe","798,250 €","239,475 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"12","Technologies de l'information et la communication (RTE-TIC)"
"CONSEIL GENERAL DE LA SARTHE","Modernisation du barrage de Foulon","428,975 €","107,244 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"53","Prévention des risques (...)"
"CONSEIL GENERAL DE LA SARTHE","Modernisation du barrage de Saint Georges","2,000,000 €","500,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"53","Prévention des risques (...)"
"CONSEIL GENERAL DE LA SARTHE","Ouvrage de décharge en tranchée dans un remblai de voie ferrée","259,347 €","64,837 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"53","Prévention des risques (...)"
"CONSEIL GENERAL DE LA SARTHE","Portail documentaire en ligne des archives départementales de la Sarthe","68,250 €","34,125 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"CONSEIL GENERAL DE LA SARTHE","Travaux du barrage du Greffier","351,526 €","87,881 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"53","Prévention des risques (...)"
"Conseil Géneral Loire Atlantique","Création de 4 NRA ZO ( noeud de raccordement des abonnés-zones d'ombre)","408,630 €","102,157 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"11","Technologies de l'information et la communication (...)"
"CONSERVATOIRE BOTANIQUE NATIONAL DE BREST","POLE DE COMPETENCES SUR LES HABITATS NATURELS ET SEMI-NATURELS EN PAYS DE LA LOIRE","40,734 €","20,367 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CONSERVATOIRE BOTANIQUE NATIONAL DE BREST","POLE DE COMPETENCES SUR LES HABITATS NATURELS ET SEMI-NATURELS EN PAYS DE LA LOIRE - seconde partie (convention Etat 2008)","60,000 €","30,000 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"CORMERAIS Damien","Installation photovoltaïque pour une production d'électricité","29,827 €","6,781 €","FEDER ","PAYS DE LA LOIRE","PAYS DE LA LOIRE",,"40","Energie renouvelable: én. solaire"
