Nom ou raison sociale du bénéficiaire,Intitulé du dossier, Montant du projet en coût total, Montant du cofinanceur européen,Fonds européen concerné,Région de localisation du dossier,Localisation,Programme,Catégo- -risation,Libellé catégorisation
Commune d'AJACCIO,Création d'une piste et d'une ZAL site St ANTOINE," 296,405 € ",,FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune d'AJACCIO,Opération Grand Site La Parata Iles Sanguinaires - 3ème tranche.," 1,975,428 € "," 987,714 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune d'ALERIA,AAP Animation 2010 - P@M d'Aleria," 36,552 € "," 15,717 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune d'ALERIA,AAP Animation - P@M d'Aleria," 19,377 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune d'Asco,Brûlage dirigé DFCI dans le cadre de la PRMF d'asco," 18,000 € "," 4,752 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune  de BONIFACIO,Création d'une Zone d'Appui à la Lutte (ZAL)," 123,865 € ",,FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune de Calenzana,AAP Animation 2010 - P@M calenzana/montegrosso - création du site de calenzana," 16,050 € "," 8,025 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de CAMPITELLO,Installation d'une cuve DFCI d'une capacité de 30m3," 16,600 € "," 10,226 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune de Grosseto Prugna,AAP Animation 2010 - P@M de Grosseto-Prugna," 11,864 € "," 5,102 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de Grosseto Prugna,AAP Animation - P@M de Grosseto Prugna," 6,369 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de l'ILE ROUSSE,AAP Animation 2010 - P@M de l'Ile-Rousse," 30,879 € "," 13,278 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de l'ILE ROUSSE,AAP Animation - P@M de l'Ile Rousse," 13,294 € ",,FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de LUCCIANA,Prolongation de la piste DFCI pour la réalisation du lotissement ABELLONI," 56,549 € "," 9,331 € ",FEDER ,CORSE,CORSE,,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
Commune de MONTEGROSSO,AAP Animation 2010 - P@M calenzana/montegrosso - création du site de Montegrosso," 16,050 € "," 8,025 € ",FEDER ,CORSE,CORSE,,11,Technologies de l'information et la communication (...)
Commune de NOCETA,Réfection généralisée et mise aux nomrmes DFCI de la piste D'ERIA," 51,262 € ",,FEDER ,CORSE,CORSE,,,
