"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Aquitaine Europe Communication","Gouvernance régionale des TIC  années 2008 2009","610,650 €","152,670 €","FEDER ","AQUITAINE","AQUITAINE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Aquitaine Europe Communication","Gouvernance régionale des TIC- Développer les usages","1,635,430 €","654,170 €","FEDER ","AQUITAINE","AQUITAINE",,"15","Autres mesures pour améliorer l'accès et l'utilisation efficace des TIC par les PME"
"Aquitaine Europe Communication","Pôle Aquitain pour la Société de l'Information (2010-2012)","1,402,800 €","570,000 €","FEDER ","AQUITAINE","AQUITAINE",,"11","Technologies de l'information et la communication (...)"
"AQUITANIS - Office Public de l'Habitat de la Communauté Urbaine de Bordeaux -","Projet ROSA Parks - Démarche expérimentale en conception réalisation de 50 logements à basse consommation -","302,750 €","75,000 €","FEDER ","AQUITAINE","AQUITAINE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"AQUITEM SAS","Création de 2 outils destinés au marché de fidélisation","759,530 €","151,906 €","FEDER ","AQUITAINE","AQUITAINE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"ARDIA Aquitaine","Cellule de Veille et d'Information Agro-Alimentaire (CIVAA) - 2010","107,468 €","72,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ARDIA Aquitaine","Diagnostics nutritionnels - programme Gulliver 2009-2010 ","85,784 €","60,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ARDIA Aquitaine","Programme spécifique ARDIA 2009 :Cellule de veille et d'information agroalimentaire ","102,306 €","65,000 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ARDIA AQUITAINE"," ARDIA 2007-2008 :Programme spécifique :Cellule de Veille et d'Information Agroalimentaire - CVIAA","187,216 €","121,800 €","FEDER ","AQUITAINE","AQUITAINE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"ARPE 47 CPIE PAYS DE SERRES VALLE DU LOT","ACTIVITE ESPACE INFO ENERGIE","177,400 €","53,220 €","FEDER ","AQUITAINE","AQUITAINE",,"43","Efficacité énergétique, cogénération, gestion de l'énergie"
"ASSELDOR","Assurer la durabilité de la filière palmipèdes à foie gras","219,527 €","90,000 €","FEDER ","AQUITAINE","AQUITAINE",,"1","Activités R&DT dans centres de recherche"
"ASSELDOR","Construction d'une unité de méthanisation agricole sur le site de la station expérimentale de l'oie","270,000 €","81,000 €","FEDER ","AQUITAINE","AQUITAINE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"ASSELDOR","Programme de recherche et d'expérimentation de la filière palmipèdes à foie gras 2007-2008","379,650 €","180,000 €","FEDER ","AQUITAINE","AQUITAINE",,"1","Activités R&DT dans centres de recherche"
"ASSOCIATION","PACT des Landes habitat et développement","81,410 €","24,423 €","FEDER ","AQUITAINE","AQUITAINE",,"6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"Association CISTUDE NATURE","atlas de répartition des amphibiens et reptiles d'aquitaine années 2010","68,199 €","22,506 €","FEDER ","AQUITAINE","AQUITAINE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Association CISTUDE NATURE","Conservation du lézard ocellé en Aquitaine-programme pluriannuel 2008-2012","104,208 €","34,389 €","FEDER ","AQUITAINE","AQUITAINE",,"51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Association CISTUDE NATURE","Programme de conservation du Pélobate cultripède en Aquitaine (2009-2011)","66,106 €","21,815 €","FEDER ","AQUITAINE","AQUITAINE",,"54","Autres mesures pour protéger l'environnement et prévenir les risques"
"Association CISTUDE NATURE","Programme pluriannuel (2008-2012) de conservation du Lézard ocellé en Aquitaine - 2ème phase","105,353 €","34,767 €","FEDER ","AQUITAINE","AQUITAINE",,"53","Prévention des risques (...)"
