"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"LPO J. Moulin","Pôle Lycéen - LPO Moulin",69468,4200,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"LPO R. Garnier","Pôle Insertion - LPO Garnier",72566.3,7442.3,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE / MAMERS / FERTE-BERNARD","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"LP R. Buron","Centre Ressource Handicap - LP Buron",42555.1,24865.02,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","MAYENNE / LAVAL","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"LP R. Couzinet","Pôle Insertion - LP Couzinet",30204.7,5886.7,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","VENDEE / LES SABLES-D'OLONNE / CHALLANS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"LP Valère MAthé","Pôle Insertion  - LP Mathé",44332.2,3190.2,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","VENDEE / LES SABLES-D'OLONNE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"Lycée La Germinière","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - La Germinière (Rouillon)",73937.37,33271.82,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Lycée La Germinière","Mise en oeuvre du projet de Centre de formation d'apprentis en 2009- La Germinière (Rouillon)",119425,53741,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"LYDEA","Projet collaboratif LYDEA   mettre sur le marché grand export une gamme de produits d'équipements de pont pour yachts de luxe supérieurs à 50 mètres ",125000,31270,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","3","Transfert de technologie et amélioration des réseaux de coopération..."
"Mairie de Nantes","Création d'un grand musée d'Art à Nantes - Tranche 1 : acquisition foncière",1600000,400000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES / NANTES","Programme opérationnel FEDER - 2007/2013","59","Développement d'infrastructures culturelles"
"Maison de l'emploi Saumur Loire Vallées d'Anjou","Forum de l'emploi et des métiers à Saumur - 3 avril 2008 ",39280.39,18905,"FEDER ","PAYS DE LA LOIRE","Multilocalisation","Programme opérationnel FEDER - 2007/2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Maison de l'emploi Saumur Loire Vallées d'Anjou","Les Rencontres de l'emploi  - 26 mars 2009",46762.4,19000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / SAUMUR / SAUMUR","Programme opérationnel FEDER - 2007/2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Maison de l'emploi Saumur Loire Vallées d'Anjou","Mise en place d'un centre de ressources des emplois et compétences (11/2008-10/2009)",98995.23,45000,"FEDER ","PAYS DE LA LOIRE","Multilocalisation","Programme opérationnel FEDER - 2007/2013","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"MARCHAND Vincent","Installation photovoltaïque pour production d'électricité",49418.46,10542.77,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / CHOLET / SAINT-FLORENT-LE-VIEIL / BOURGNEUF-EN-MAUGES","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"MAYENNE NATURE ENVIRONNEMENT","FEDER - Atlas de la flore en Mayenne",73500,25900.34,"FEDER ","PAYS DE LA LOIRE","MAYENNE","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Ménage service","Aide aux postes en entreprise d'insertion",154896,77448,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ménage service 85","Aide aux postes en entreprise d'insertion",135534,67767,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Ménage service Angers","Aide aux postes en entreprise d'insertion",193620,96810,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Mission locale angevine","Insertion professionnelle et sociale des jeunes 16/25 ans du territoire angevin",873537,195500,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission locale de l'agglomération mancelle","Plan d'action envers les jeunes de 16-25 ans en difficulté d'insertion",398349,118332,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE / LE MANS / MANS / LE MANS","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale de l'agglomération mancelle","insertion des jeunes de 16 à 25 ans",557914,134352,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission locale du bassin d'emploi de Laval","Accompagnement renforcé vers l'emploi et la formation",270606,46980,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale du Choletais","Accompagnement renforcé au bénéfice des jeunes de bas niveau de qualification",316494,67411,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale du saumurois","Accompagnement renforcé au bénéfice des jeunes de bas niveaux de qualification ",377330,23160,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale du sud vendée","Accès des jeunes au marché du travail par un renforcement de l'accueil et de l'orientation",226024,38723,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale Layon Lys Aubance","Accompagnement renforcé au bénéfice des jeunes de bas niveau de qualification",134941,25232,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission locale nantes métropole","Plan d'action envers les jeunes de 16-25 ans en difficulté d'insertion",2015908,496200,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES","Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale Nord atlantique","En route vers l'emploi",303645,37000,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale pour l'insertion des jeunes Nantes Métropole","Accès des jeunes au marché du travail par un renforcement de l'accueil et de l'orientation",2612587,322371,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Mission Locale pour l'insertion des jeunes Nantes Métropole","Accompagnement Jeunes",42577.32,42500,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Muséum national d'Histoire naturelle - Conservatoire botanique national du Bassin parisien","Publication de l'Atlas de la flore sauvage du département de la Sarthe",66003.53,23003.53,"FEDER ","PAYS DE LA LOIRE","SARTHE","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Nantes Métropole","Institut d'Etudes Avancées de Nantes: pour renforcer l'attractivité et développer la recherche par l'accueil de nouveaux chercheurs",6942330,2082699,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES","Programme opérationnel FEDER - 2007/2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Nantes Métropole","Réhabilitation du Grand Palais du parc des expositions de la Beaujoire",4600000,1150000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES / NANTES","Programme opérationnel FEDER - 2007/2013","59","Développement d'infrastructures culturelles"
"OCEAN","Insertion professionnelle",173114.75,40000,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"OGEC Ste Catherine","Mise en oeuvre du projet de Centre de formation d'apprentis en 2007-2008 - OGEC Sainte-Catherine",90770.27,40846.62,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"OGEC Ste Catherine","Mise en oeuvre du projet de Centre de formation d'apprentis en 2009 - OGEC Sainte-Catherine",74195,33387.75,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"Olivier CAMPAS","FEDER-Installation photovoltaïque pour la production et la vente d'électricité",99193.95,12789.41,"FEDER ","PAYS DE LA LOIRE","MAYENNE / LAVAL / MESLAY-DU-MAINE / ARQUENAY","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"ORGANISME GESTIONNAIRE DE L'ENSEIGNEMENT CATHOLIQUE LA JOLIVERIE","Mise en oeuvre du projet de Centre de formation des apprentis en 2007-2008 - La Joliverie",297013.61,133656.12,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","62","Développement de systèmes et stratégies d'apprentissage tout au long de la vie dans les entreprises; formation et services aux employés..."
"OSER","Accompagnement",39567,39567,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"OSER","Accompagnement",6281,6281,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"OSER","Insertion professionnelle",104934.09,15579.68,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"PAINEAU Christian","Installation photovoltaïque pour production d'électricité",77409.31,14837.15,"FEDER ","PAYS DE LA LOIRE","SARTHE / LE MANS / BOULOIRE / COUDRECIEUX","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"PAIO du Loir","Accès des jeunes au marché du travail par un renforcement de l'accueil et de l'orientation",133497,23074,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"PAIO du Nord Mayenne","Accompagnement renforcé vers l'emploi et la formation",109037,20818,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"PAIO du sud mayenne","Accompagnement renforcé vers l'emploi et la formation",84300,19900,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"PAIO Rives de Sarthe","Plan d'action envers les jeunes 16-25 ans en difficulté d'insertion",103991,19458,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","65","Modernisation et renforcement des institutions du marché du travail"
"Parc Naturel Régional de Brière","Animation Natura 2000 DOCOB Grande Brière Marais de Donges et du Brivet",72080,36040,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / MONTOIR-DE-BRETAGNE / DONGES","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Parc Naturel Régional de Brière","Etude stratégique tourisme du PNRB",39874.64,19937,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / PONTCHATEAU / SAINT-JOACHIM","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Parc Naturel Régional de Brière","Mise en place d'un réseau de Réserves Naturelles Régionales au sein du territoire du PNRB et au coeur des marais briérons : études scientifiques préalables pour la constitution du dossier de demande d'agrément",36300.4,18150.2,"FEDER ","PAYS DE LA LOIRE","Multilocalisation","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Parc Naturel Régional de Brière","Révision de la charte du PNRB",166842,83421,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / PONTCHATEAU / SAINT-JOACHIM","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Parc naturel régional Loire Anjou Touraine","Animation Natura 2000 et agro-environnementale du site Vallée de la Loire des Ponts-de-Cé à Montsoreau ",46000,23000,"FEDER ","PAYS DE LA LOIRE","Multilocalisation","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"Parc Naturel Régional Normandie-Maine","Animation Docob  4 sites  du 01/08/2007 au 31/07/2009",98717.22,49217.22,"FEDER ","Multiregion","Multilocalisation","Programme opérationnel FEDER - 2007/2013","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"PARTAGE","Action d'accompagnement des bénéficiaires du RMI pour le retour à l'emploi",116033,54180,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE / LE MANS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"PARTAGE","Action d'accompagnement des bénéficiaires du RMI pour un retour à l'emploi",108826,54180,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","SARTHE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"PARTAGE 44","Accompagnement",4500,4500,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"PETITEAU Hervé","Installation photovoltaïque pour production d'électricité",26775.28,5355.06,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / MONTREUIL-BELLAY / MONTREUIL-BELLAY","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"PJNM","Installation d'une centrale photovoltaique",90697.78,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"PLANTE ET CITE","Réalisation d'une plateforme informatique",141071.76,42321.53,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / ANGERS / ANGERS","Programme opérationnel FEDER - 2007/2013","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"PLARD John","Installation photovoltaïque pour production d'électricité",53851.15,5925.58,"FEDER ","PAYS DE LA LOIRE","SARTHE / LA FLECHE / FLECHE / BAZOUGES-SUR-LE-LOIR","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"POISSON XAVIER","Installation photovoltaïque pour production d'électricité",37148.43,8074.21,"FEDER ","PAYS DE LA LOIRE","SARTHE / MAMERS / MAROLLES-LES-BRAULTS / CONGE-SUR-ORNE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"POLE GENIE CIVIL ECO-CONSTRUCTION","Etude de faisabilité d'un centre de ressources du bâtiment économe et durable en Pays de la Loire",110000,35000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES","Programme opérationnel FEDER - 2007/2013","5","Services de soutien avancé aux sociétés et groupes de sociétés"
"Port autonome de Nantes Saint Nazaire","Construction du pôle logistique de Montoir- Nouveau poste roulier n°4",4000000,1000000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / MONTOIR-DE-BRETAGNE / MONTOIR-DE-BRETAGNE","Programme opérationnel FEDER - 2007/2013","26","Transport multimodal"
"POUDRAY Stéphane","Installation photovoltaïque pour production d'électricité",33963.97,6792.79,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / VIHIERS / SOMLOIRE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"PREFECTURE de la  Région des Pays de la Loire","Assistance technique 2009 DRRT - montage des dossiers FEDER et  renforcement de la coordination des acteurs sur l'innovation et le transfert de technologie.",89751.44,44751.02,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","85","Préparation, mise en oeuvre, suivi et inspection "
"Presta entreprise","Aide aux postes en entreprise d'insertion",145215,72607.5,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"RAIMBAULT Jean-Michel","Installation photovoltaïque pour la production d'électricité ",76142.21,15228.44,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / SAUMUR / VIHIERS / LA PLAINE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"REAGIR ENSEMBLE","Insertion professionnelle",74384,11562.5,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"rectorat","Institut d'études avancées - 1ère phase acquisition MSH",4455114,1455114,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES / NANTES","Programme opérationnel FEDER - 2007/2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"Régie de quartier de Saumur","Aide aux postes en entreprise d'insertion",154896,77448,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"REGION DES PAYS DE LA LOIRE","Accompagnement au management durable des fédérations dorganismes",73703.5,36851.75,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen",,
"REGION DES PAYS DE LA LOIRE","Assistance technique du Service Gestion des Fonds Structurels Européens - Années 2008/2009",498070.41,249035.2,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","85","Préparation, mise en oeuvre, suivi et inspection "
"REGION DES PAYS DE LA LOIRE","Assistance technique du Service Politiques Contractuelles (PO-CPER)",396610,198305,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","85","Préparation, mise en oeuvre, suivi et inspection "
"REGION DES PAYS DE LA LOIRE","Assistance technique FSE du Conseil régional 2009",384770,269339,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","85","Préparation, mise en oeuvre, suivi et inspection "
"REGION DES PAYS DE LA LOIRE","GEOPAL - Portail d'information géographique commun aux acteurs publics des Pays-de-la-Loire - programme d'actions 2008 ",225749,56437.25,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"REGION DES PAYS DE LA LOIRE","Marché d'accompagnement pédagogique des CFA",317725.76,158862.88,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"REGION DES PAYS DE LA LOIRE","Marché relatif à la formation et à l'accompagnement à l'environnement et au développement durable",213988.69,106994.34,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","72","Élaboration, introduction et mise en oeuvre de réformes dans les systèmes d'éducation et de formation..."
"REGION DES PAYS DE LA LOIRE","Mesures de développement en 2008 de la société de l'information en Pays de la Loire",204480.96,51120.24,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","13","Services et applications pour les citoyens (santé, gouvernement, formation en ligne, participation de tous à la société de l'information, etc.)"
"REGION DES PAYS DE LA LOIRE","Programme Régional de Formations Qualifiantes 2007-2008 - actions modularisées",1344904.05,672452.03,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"REGION DES PAYS DE LA LOIRE","Programme Régional de Formations Qualifiantes 2008-2009 - actions modularisées",19700000,9850000,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"REGION DES PAYS DE LA LOIRE","Recensement de nouvelles opportunités de plates-formes collaboratives de proximité ",79994.46,63995.56,"FEDER ","PAYS DE LA LOIRE",,"Programme opérationnel FEDER - 2007/2013","74","Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"REGION DES PAYS DE LA LOIRE","Subvention globale du Conseil Régional des Pays de la Loire",127909904.76,61991600,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE",,"Programme opérationnel national Fonds social européen","86","Evaluation et études; information et communication"
"REGION DES PAYS DE LA LOIRE","TECHNOCAMPUS-EMC2 : Projet de construction du centre de recherche industriel",41039537,14363837.95,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / REZE / BOUGUENAIS","Programme opérationnel FEDER - 2007/2013","2","Infrastructure R&DT et centres de compétence pour des technologies spécifiques"
"RENAUDET Nelly","Installation de panneaux photovoltaïques",61435.69,9927.83,"FEDER ","PAYS DE LA LOIRE","VENDEE / FONTENAY-LE-COMTE / CHATAIGNERAIE / SAINT-PIERRE-DU-CHEMIN","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"Réseau ferré de France","Pôle d'échange multimodal de La Baule Escoublac- Réalisation d'un passage souterrain",2559959,639989.75,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / BAULE-ESCOUBLAC","Programme opérationnel FEDER - 2007/2013","26","Transport multimodal"
"RETRAVAILLER","Retravailler : objectif entreprise",9154.34,9154.34,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAINT-NAZAIRE / SAINT-NAZAIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"RETRAVAILLER","Retravailler : Objectif Entreprise",9939.53,9709.09,"FONDS SOCIAL EUROPEEN","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / SAINT-NAZAIRE / SAINT-NAZAIRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ROINARD Michel","Installation photovoltaïque pour production d'électricité",54909.4,11714.19,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / LOUROUX-BECONNAIS / LA CORNUAILLE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"ROULEAU François","Installation photovoltaïque pour prodcuction d'électricité",60498.46,9249.23,"FEDER ","PAYS DE LA LOIRE","SARTHE / MAMERS / MONTMIRAIL / MELLERAY","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"ROUSSEAU Thierry","Installation photovoltaïque pour production d'électricité",43795.09,8798.9,"FEDER ","PAYS DE LA LOIRE","SARTHE / LE MANS / SILLE-LE-GUILLAUME / ROUESSE-VASSE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"SA2EI","Projet collaboratif LYDEA  mettre sur le marché grand export une gamme de produits d'équipements de pont pour yachts de luxe supérieurs à 50 mètres ",144500,32600,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE","Programme opérationnel FEDER - 2007/2013","3","Transfert de technologie et amélioration des réseaux de coopération..."
"SALMON Damien","FEDER - Installation photovoltaïque pour la production et la vente d'électricité",34502.23,6900.4,"FEDER ","PAYS DE LA LOIRE","MAYENNE / CHATEAU-GONTIER / CRAON / LA SELLE-CRAONNAISE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"SAMOA","Euronantes - Aménagement des espaces publics du nouveau quartier du Tripode",7857042.09,1964260.52,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / NANTES / NANTES / RESTE DE LA COMMUNE","Programme opérationnel FEDER - 2007/2013","50","Réhabilitation de sites industriels et de sols contaminés"
"SARL du Soleil de Brière","Pose de panneaux solaires photovoltaïques sur toit de bâtiment agricole",250622.72,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / SAINT-NAZAIRE / HERBIGNAC / LA CHAPELLE-DES-MARAIS","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"SARL GABIOVAL","SARL GABIOVAL",101004.86,20200.97,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / CHATEAUBRIANT / DERVAL / DERVAL","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"SARL L.M.G.","Installation photovoltaïque pour production d'électricité",92254.26,21000,"FEDER ","PAYS DE LA LOIRE","MAINE-ET-LOIRE / ANGERS / THOUARCE / VALANJOU","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"SARL SORETA","Installation photovoltaïque pour une production d'électricité",113348.2,21000,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / ANCENIS / RIAILLE / PANNECE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
"SCA OCEANE","Générateur photovoltaïque sur un nouveau siège social et centre logistique",1510912.38,24863.82,"FEDER ","PAYS DE LA LOIRE","LOIRE-ATLANTIQUE / NANTES / SAINT-PHILBERT-DE-GRAND-LIEU / LA CHEVROLIERE","Programme opérationnel FEDER - 2007/2013","40","Energie renouvelable: én. solaire"
