"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE FORMER AUX METIERS D'ART (CERAMIQUE)  - OF : GRETA DE LA REGION HAVRAISE",78021.6,39010.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE FORMER AUX METIERS D'ART (CERAMIQUE)  - OF : TOUT TERRE",273527.4,136763.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A LA QUALIFICATION MULTIFILIERES  - OF : EDUCATION ET FORMATION",55315.2,27657.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LE SECTEUR DE LA VENTE  - OF : CLIPS",81380.71,40690.35,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LE SECTEUR INDUSTRIEL  - OF : CCI & CAUX",67108.8,33554.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LE SECTEUR INDUSTRIEL  - OF : GRETA DIEPPE CAUX BRAY BRESLE",149800.51,74900.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LES METIERS DE BOUCHE  - OF : CCI & CAUX",48691.31,24345.65,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LES METIERS DE LA LOGISTIQUE  - OF : GRETA DE LA REGION HAVRAISE",49702.8,24851.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LES METIERS DE LA RESTAURATION COLLECTIVE  - OF : EDUCATION ET FORMATION",56590.8,28295.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LES METIERS DE L'INDUSTRIE  - OF : ICF ELBEUF",64708.51,32354.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LES METIERS DES TRAVAUX PUBLICS ET DU BATIMENT (MACON, CANALISTEUR, CONSTRUCTEUR EN VOIRIE)  - OF : AFPA ROUEN",71874.24,35937.12,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI DANS LES METIERS EN TENSION  - OF : GRETA DE L'EURE",56193.6,28096.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI EN TERTIAIRE  - OF : CEFAP",51242.11,25621.05,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI EN TERTIAIRE  - OF : GRETA DE LA REGION HAVRAISE",58774,29387,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A l'EMPLOI EN VENTE  - OF : ANFI",61481.71,30740.85,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI INDUSTRIEL  - OF : EDUCATION ET FORMATION",171059,85529.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI MULTIFILIERES  - OF : CECOP",50315.16,25157.58,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI MULTIFILIERES  - OF : EDUCATION ET FORMATION",47443.2,23721.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - SE PREPARER A L'EMPLOI MULTIFILIERES  - OF : FORJECNOR 2000",56450.16,28225.08,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER A L'EMPLOI  - OF : IFTIM",138576.48,69288.24,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER AU METIER DE TUYAUTEUR INDUSTRIEL  - OF : GRETA DE LA REGION HAVRAISE",68521.51,34260.75,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER AUX EMPLOIS D'ITS, D'AMC, DE TMCC ISTI ET TMC  - OF : AFPA ROUEN",63441,31720.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREPARER AUX METIERS DE LA METALLURGIE  - OF : EDUCATION ET FORMATION",56415,28207.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREQUALIFIER - BEPA SERVICE AUX PERSONNES  - OF : FRMFREO",48350.12,24175.06,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE PREQUALIFIER - BEP CARRIERES SANITAIRES ET SOCIALES  - OF : UFCV/CRFA",45784.83,22892.42,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QIALIFIER - DIVERS MARSTERS  - OF : UNIVERSITE DE ROUEN",236334,118167,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AGENT DE SURVEILLANCE EN SECURITE PRIVEE  - OF : MACC1",55137.6,27568.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER A LA CONDUITE D'AUTOCARS  - OF : PROMOTRANS LE HAVRE",56497,28248.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER A LA CONDUITE DE GRUE A TOUR  - OF  IFTIM",85253.71,42626.85,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER A LA FONCTION D'AIDE SOIGNANT  - OF : IFSI DIEPPE",337081.51,168540.75,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER A LA MAINTENANCE INDUSTRIELLE OPTION ROBINETTERIE  - OF : TECHMAN",92776.32,46388.16,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU METIER D'ANIMATION PREVENTION SECURITEL  - OF : TECHMAN",68132.4,34066.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU METIER D'ELECTROTECHNICIEN  - OF : GRETA DE LA REGION HAVRAISE",240002.4,120001.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU METIER DE MONTEUR POSEUR EN CALORIFUGEUR  - OF : EDUCATION ET FORMATION",92397,46198.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU METIER DE MONTEUR REGLEUR DE SYSTEMES MECANIQUES ET AUTOMATISES  - OF : EDUCATION ET FORMATION",159328.4,79664.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU METIER D'EMPLOYE D'ENTREPOT LOGISTIQUE  - OF : GRETA DE LA REGION HAVRAISE",234557.4,117278.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU METIER D'OUVRIER POLYVALENT - MAINTENANCE DES BATIMENTS  - OF : GRETA DE LA REGION HAVRAISE",135892.8,67946.4,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AU POSTE D'ASSISTANT(E) IMPORT EXPORT BILINGUE  - OF : AFPA LE HAVRE",88691.4,44345.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AUX FONCTIONS DE L'ENTREPRISE  - OF : GRETA DE LA REGION HAVRAISE",184654.51,92327.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER AUX FONCTIONS DE TRANSITAIRE ET DE CONSIGNATAIRE  - OF : CCI & CAUX",62854.4,31427.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : BAC PRO LOGISTIQUE 2EME ANNEE  - OF : GRETA DE L'EURE",62546.4,31273.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER BAC PRO SERVICES DE PROXIMITE ET VIE LOCALE 2EME ANNEE  - OF : GRETA ELBEUF VALLEE DE SEINE",65295,32647.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER BAC PRO SERVICES DE PROXIMITE ET VIE LOCALE CYCLE COMPLET  - OF : GRETA ELBEUF VALLEE DE SEINE",152092.4,76046.2,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - BEP CARRIERES SANITAIRES ET SOCIALES  - OF : GRETA DE LA REGION HAVRAISE",169639.4,84819.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - BEP CARRIERES SANITAIRES ET SOCIALES  - OF : GRETA DE LA REGION HAVRAISE",211135.75,105567.88,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - BEP CARRIERES SANITAIRES ET SOCIALES  - OF : GRETA ROUEN MULTIPOLES",119429.44,59714.72,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : BEPCASER  - OF : FORMATION 27",138207.04,69103.52,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : BPREA ET BPA  - OF : CFPPA AGRICOLE DE L'EURE",141410,70705,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER BPREA ET BPA  - OF : CPSE",145194,72597,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : CAPACITE PROFESSIONNELLE DE TRANSPORT <3T5  - OF : AFT",8925,4462.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - CAP AGENT D'ENTREPOSAGE ET DE MESSAGERIE  - OF : IFTIM",117194.35,58597.18,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - CAP AGENT D'ENTREPOSAGE ET DE MESSAGERIE  - OF : IFTIM",168901.46,84450.73,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : CAPA TRAVAUX FORESTIERS / AMENAGEMENT ENTRETIEN DE L'ESPACE RURA / SERVICES EN MILIEU RURAL  - OF : CFPPA AGRICOLE DE L'EURE",261021.6,130510.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : CAP ESTHETIQUE OU COIFFURE + MENTIONS COMPLEMENTAIRES COIFFURE  - OF : SEFOR",189384.48,94692.24,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - CAP RESTAURANT - CUISINE - SERVICES - HOTELIERS  - OF : GRETA DE L'EURE",147307.72,73653.86,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER COMME AGENT DE PREVENTION SECURITE  - OF : MACC1",68922,34461,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER COMME AGENT DE REMPLACEMENT EN ELEVAGE AVEC LE CQP  - OF : CPSE",74323.2,37161.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER COMME BUCHERON AVEC LE CAP  - OF : CFPPA YVETOT",146777.4,73388.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER COMME CONSEILLER CLIENT SERVICE A DISTANCE  - OF : APFA LE HAVRE",120172.51,60086.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER COMME FRIGORISTE  - OF : GRETA DIEPPE CAUX BRAY BRESLE",74229,37114.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER COMME INFOGRAPHISTE PAO  - OF : FORJECNOR 2000",98889,49444.5,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : COMPTABILITE - BUREAUTIQUE  - OF : GRETA DE L'EURE",48801.6,24400.8,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER -CONSEILLER SERVICE CLIENT A DISTANCE  - OF : AFPA ROUEN",72103.51,36051.75,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER : CSIL CONDUITE DE L'ELEVAGE LAITIER OU DE L'ELEVAGE PORCIN  - OF : CPSE",110076.75,55038.38,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER - CYCLE DE TECHNICIEN DES FORCES DE VENTES  - OF : CEFE",124517.4,62258.7,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA FILIERE DU BATIMENT  - OF : GRETA DE LA REGION HAVRAISE",292776.51,146388.25,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA FILIERE DU SECRETARIAT ET DE LA COMPTABILITE  - OF : GRETA DE LA REGION HAVRAISE",104680.6,52340.3,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA FILIERE ESPACES VERTS  - OF : GRETA DIEPPE CAUX BRAY BRESLE",158083.2,79041.6,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 - SE QUALIFIER DANS LA FILIERE HORTICOLE  - OF : CFPPA HORTICOLE DE L'EURE",200246,100123,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA FILIERE HORTICULTURE  - OF : HORTITHEQUE",154998,77499,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA FILIERE SANITAIRE ET SOCIALE  - OF : UFCV/CRFA",107822,53911,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA FILIERE VERRE  - OF : FORSEI",194778,97389,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS L'AIDE A DOMICILE  - OF : CROIX ROUGE FRANCAISE",122883.25,61441.63,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA MAINTENANCE DES ENGINS DE CHANTIER AGRICOLES ET PORTUAIRES  - OF : GRETA DIEPPE CAUX BRAY BRESLE",114202.08,57101.04,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LA VENTE NIVEAU V  - OF : ECOFIC",86352,43176,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LES METIERS DE LA FINITION, MAINTENANCE ET EQUIPEMENT  - OF : GRETA DE LA REGION HAVRAISE",585190,292595,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"Conseil Régional de Haute-Normandie","PRFP 2008-2009 -  SE QUALIFIER DANS LES METIERS DE LA LOGISTIQUE - 2EME ANNEE  - OF : GRETA DE LA REGION HAVRAISE",106597.71,53298.85,"FONDS SOCIAL EUROPEEN","HAUTE-NORMANDIE",,"Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
