"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégorisation","Libellé catégorisation"
"SARL LES MATALS","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf.",72099,18025,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / VARILHES / SAINT-FELIX-DE-RIEUTORD","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL LE VIGNIE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment existant",88368,22092,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / MURET / CINTEGABELLE / GAILLAC-TOULZA","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL MALIE CO","PRODUCTION D'ELECTRICITE PHOTOVOLTAÏQUE EN MILIEU RURAL",244539,61135,"FEDER ","MIDI-PYRENEES","AVEYRON / MILLAU / SALLES-CURAN / VILLEFRANCHE-DE-PANAT","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL MECAMESURES TECHNOLOGIES","CONTRAT D'APPUI PME",657068,35500,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SARL MECAMESURES TECHNOLOGIES","PROJET RITH - EPICEA 2008",100000,20000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE","FEDER Compétitivité Régionale et Emploi","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"SARL MILHORAT","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf.",71760,17940,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / FOSSAT / PAILHES","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL MIS","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment existant",85495,21374,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / SAINT-FELIX-DE-TOURNEGAT","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL MISTOU","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf.",73076,18269,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / SAVERDUN / SAVERDUN","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL OXYGENE","Entreprise d'Insertion et de Travail Temporaire",1982100,12000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL PAYS D'OLMES BATIMENT","Plan de professionnalisation par le bâtiment sans le Pays d'Olmes -Ariège",22000,11000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL PHOTOVOLTAIQUE DES 2 PLATEAUX","Installation d'un système solaire par panneaux solaires photovoltaïques en intégration toiture connecté au réseau",484689,121172.25,"FEDER ","MIDI-PYRENEES","AVEYRON / RODEZ / LAISSAC / COUSSERGUES","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL P.M.T.L.","PROJET COMPO-USINAGE - EPICEA 2008",334200,66840,"FEDER ","MIDI-PYRENEES","GERS / AUCH / COLOGNE / COLOGNE","FEDER Compétitivité Régionale et Emploi","9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"SARL PORTEO","CA PME 2008-2011",763360,64340,"FEDER ","MIDI-PYRENEES","GERS / CONDOM / FLEURANCE / FLEURANCE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SARL PROBAT","Aide aux postes d'insertion en entreprise d'insertion",203301,101650.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL PROBAT","Aide aux postes d'insertion en entreprise d'insertion",193620,96810,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL REALISATIONS JAUZAC","Contrat d'Appui PME 2007- 2009",677715,75000,"FEDER ","MIDI-PYRENEES","LOT / FIGEAC / BRETENOUX / BIARS-SUR-CERE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SARL RIVESLANGE ET FUFFO","PROJET D'EXTENSION DE L'HOTEL LES MINOTIERS",390000,58500,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / MIREPOIX","FEDER Compétitivité Régionale et Emploi",,
"SARL RIVIERE ENERGIE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque sur un bâtiment agricole existant.",235576,58894,"FEDER ","MIDI-PYRENEES","ARIEGE / FOIX / FOIX-RURAL / SOULA","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SAINT GEORGES DE LA TRILLE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",196790,49198,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / SAINTE-FOI","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SAINT PAUL SOLAIRE","Production d'énergie renouvelable à partir de deux centrales solaires photovoltaïques intégrées à des bâtiments existants.",361683,90421,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / SAVERDUN / LE VERNET","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SAURAT ENERGIES RENOUVELABLES","Production d'énergie renouvelable à partir de deux centrales solaires photovoltaïques intégrées à un bâtiment existant. ",84845,21212,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MAS-D'AZIL / LES BORDES-SUR-ARIZE","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SCOP REGABAT","ACCOMPAGNEMENT A LA CREATION D'ENTREPRISE DANS LE BATIMENT PAR LA COOPERATIVE D'ACTIVITES ET D'EMPLOI REGABAT",101987,45000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / CASTRES","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"SARL SCOP REGATE","ACCOMPAGNEMENT A LA CREATION D'ENTREPRISE POUR LA COOPERATIVE D'ACTIVITE ET D'EMPLOI REGATE",260748,107450,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"SARL SCOP REGATE","Accompagnement des bénéficiaires du RMI au démarrage d'activité",41883,25600,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL SCOP REGATE","Accompagnement des bénéficiaires du RMI au démarrage d'activité",54990,36400,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL SENDRA LORE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",72392,18098,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / PAMIERS-OUEST / SAINT-VICTOR-ROUZAUD","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SMD ENERGIE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée en toiture.",158116,39529,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / SAINT-FELIX-DE-TOURNEGAT","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SOCIETE MEDITERRANEENNE D'HOTELLERIE","MODERNISATION DE L'HOTEL LA CLAIRIERE A SAINT GIRONS",248929.83,26089,"FEDER ","MIDI-PYRENEES","ARIEGE / SAINT-GIRONS / SAINT-GIRONS","FEDER Compétitivité Régionale et Emploi","57","Autres outils d'amélioration des services touristiques"
"SARL SOLEIL CAP ENVIRONNEMENT","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment existant",96029,24007,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / TOURTROL","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SOLEIL DE SIE","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",73062,18265,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / MANSES","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SOLEIL VERT","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",72737,18184,"FEDER ","MIDI-PYRENEES","ARIEGE / FOIX / LAVELANET / ILHAT","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL SOLREM","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",80815,20204,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / MIREPOIX / CAMON","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL Stop EPR","Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf",79670,19918,"FEDER ","MIDI-PYRENEES","ARIEGE / PAMIERS / SAVERDUN / BRIE","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL TERHELIOS (filiale ESCAFFRE DEVELOPPEMENT)","installation d'une centrale photovoltaïque sur la toiture d'un hall de stockage et de traitement du bois",338398,84599,"FEDER ","MIDI-PYRENEES","TARN / ALBI / ALBI-SUD / TERSSAC","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SARL Vanotec","Aide aux postes d'insertion en entreprise d'insertion",38724,19362,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SARL Vanotec","Aide aux postes d'insertion en entreprise d'insertion ",12908,6454,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SA ROZIERE Frères","CA PME 2007 - 2010",4645500,184750,"FEDER ","MIDI-PYRENEES","AVEYRON / RODEZ / BOZOULS","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SARRAZIN Danielle","MODERNISATION DE L'HOTEL CORONA",172902,25935,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES","FEDER Compétitivité Régionale et Emploi",,
"SAS ADDER","Projet photovoltaïque  - Phase 1",1573515,250000,"FEDER ","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / RIEUPEYROUX / RIEUPEYROUX","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SAS ADDER","Projet photovoltaïque - Phase 2",1593659,250000,"FEDER ","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / RIEUPEYROUX / RIEUPEYROUX","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SAS ADDER","Projet photovoltaïque - Phase 3",1572356,250000,"FEDER ","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / RIEUPEYROUX / RIEUPEYROUX","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SAS ADDER","Projet photovoltaïque - Phase 4",1614962,250000,"FEDER ","MIDI-PYRENEES","AVEYRON / VILLEFRANCHE-DE-ROUERGUE / RIEUPEYROUX / RIEUPEYROUX","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SAS Ateliers de Montredon","Contrat d'appui PME 2007-2009",311626,95000,"FEDER ","MIDI-PYRENEES","TARN / CASTRES / MONTREDON-LABESSONNIE / MONTREDON-LABESSONNIE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SAS BALLARIO A & FILS","PLAN DE FORMATION 2008",50897.06,22903.68,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / VILLEFRANCHE-D'ALBIGEOIS / SAINT-JUERY","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS BALLARIO A & FILS","PLAN DE FORMATION 2009",43905.09,17562.04,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN / ALBI / VILLEFRANCHE-D'ALBIGEOIS / SAINT-JUERY","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS CAUQUIL","Contrat d'Appui PME",1000000,137220,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-8E / MONDOUZIL","FEDER Compétitivité Régionale et Emploi","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"SAS CAYRON AMEUBLEMENT","PLAN DE FORMATION 2008",95358.8,38143.52,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / MARCILLAC-VALLON / VALADY","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS CAYRON AMEUBLEMENT","PLAN DE FORMATION 2009",68832,27532.8,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","AVEYRON / RODEZ / MARCILLAC-VALLON / VALADY","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS DEUTSCHE LEASING FRANCE","Contrat d'appui PME pour la SA ESCOURBIAC à Graulhet (81)",1200000,96000,"FEDER ","MIDI-PYRENEES","TARN / CASTRES / GRAULHET / GRAULHET","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SAS ENVIE 2E","Aide aux postes d'insertion en entreprise d'insertion",242025,121012.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SAS ENVIE 2E","Aide aux postes d'insertion en entreprise d'insertion",290430,145215,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SAS ESCALIERS DUMAS","PLAN DE FORMATION 2008",13316,5992.2,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / FOIX / BASTIDE-DE-SEROU / SENTENAC-DE-SEROU","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS ETABLISSEMENTS R. HERMET","Projet de développement Contrat d'Appui 2008-2011",2448550,125000,"FEDER ","MIDI-PYRENEES","Multilocalisation","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SAS  GRAND HOTEL MODERNE SOUBIROUS ","MODERNISATION  GRAND HOTEL MODERNE LOURDES",300000,45000,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES","FEDER Compétitivité Régionale et Emploi","57","Autres outils d'amélioration des services touristiques"
"SAS HOLDING DIDELIN","MODERNISATION DE L'HOTEL D'IRLANDE",150256,22538,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES","FEDER Compétitivité Régionale et Emploi","57","Autres outils d'amélioration des services touristiques"
"SAS IDEM","PLAN DE FORMATION 2007",54000,24300,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-15E / L' UNION","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS KP1 BATIMENTS","Contrat d'Appui Immobilier SAS KP1",2780229,139000,"FEDER ","MIDI-PYRENEES","TARN / CASTRES / GRAULHET / GRAULHET","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SA  SOCIETE NOUVELLE HOTELIERE  (SONOTEL)","MODERNISATION DE L'HOTEL ALBA à LOURDES (65) ",139982.26,20997,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES / ARGELES-GAZOST / LOURDES / LOURDES","FEDER Compétitivité Régionale et Emploi","57","Autres outils d'amélioration des services touristiques"
"SAS PATES FRAICHES LUISON","CA  PME 2008-2009 SAS PATES FRAICHES LUISON",1443000,95000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / FRONTON / LESPINASSE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SAS PHYSIOGENEX","CONTRAT D'APPUI INNOVATION destiné à la SAS PHYSIOGENEX",1191432,145000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / LABEGE","FEDER Compétitivité Régionale et Emploi","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"SAS PLANETT PNEUS","PLAN DE FORMATION 2009",13897.32,6253.8,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","LOT / GOURDON / GOURDON / GOURDON","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SASPLT","PROFESSIONNALISATION DES SPORTIFS",155250,69862.5,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES",,"Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS PROOFTAG","PROJET GEOWINE - POLE AGRIMIP - PROOFTAG",743684,114658,"FEDER ","MIDI-PYRENEES","TARN-ET-GARONNE / MONTAUBAN / MONTAUBAN / MONTAUBAN","FEDER Compétitivité Régionale et Emploi","4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"S.A.S. SEKADIS","PLAN DE FORMATION 2009",59476,26764.2,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / MONTGISCARD / BELBERAUD","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SAS SOMALU","CONTRAT APPUI GRANDE ENTREPRISE",888470,65000,"FEDER ","MIDI-PYRENEES","TARN / CASTRES / LABRUGUIERE / LABRUGUIERE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SAS SOMALU","CONTRAT APPUI IMMOBILIER",4610964,100000,"FEDER ","MIDI-PYRENEES","TARN / CASTRES / LABRUGUIERE / LABRUGUIERE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SAS VECTALYS","CONTRAT APPUI INNOVATION / POLE CANCER BIO SANTE : Ship-In",709426,159620,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / LABEGE","FEDER Compétitivité Régionale et Emploi","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"SA URODELIA","Contrat d'Appui Innovation destiné à la SA URODELIA",1111118,50000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / MURET / SAINT-LYS / SAIGUEDE","FEDER Compétitivité Régionale et Emploi","7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"SAUVANET Martine","MODERNISATION DU CAMPING LARRIBAL 2*",141402.7,21210,"FEDER ","MIDI-PYRENEES","AVEYRON / MILLAU / MILLAU","FEDER Compétitivité Régionale et Emploi","57","Autres outils d'amélioration des services touristiques"
"SCIC du Plantaurel","Accompagnement des salariés en entreprise d'insertion afin d'optimiser les sorties positives",34000,15300,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / PAMIERS / VARILHES / VARILHES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SCIC du Plantaurel","Accompagnement des salariés en entreprise d'insertion afin d'optimiser les sorties positives - ANNEE 2009",34000,17000,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SCIC du Plantaurel","Aide aux postes des entreprises d'insertion",164577,67767,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SCIC du Plantaurel","Aide aux postes d'insertion en entreprise d'insertion",193620,77448,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SCIC du Plantaurel","Aide aux postes d'insertion en entreprise d'insertion",193620,77448,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","ARIEGE / PAMIERS / VARILHES / VARILHES","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"SCIC RHIZOBIOME","Animation Programme réseau SAGNE   - TARN 2007-  2008",293776,50120,"FEDER ","MIDI-PYRENEES","TARN","FEDER Compétitivité Régionale et Emploi","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"SCIC RHIZOBIOME","Réseau Sagne Midi-Pyrénées - TARN 2009/2010",381711,129638,"FEDER ","MIDI-PYRENEES","TARN","FEDER Compétitivité Régionale et Emploi","51","Promotion de la biodiversité et protection de la nature (y compris Natura 2000)"
"SCI DE LAVALETTE","Centre de terre, solaire photovoltaïque raccordé au réseau et intégré au bâtiment",111721,45000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / VERFEIL / LAVALETTE","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"Science Animation","Concorde, l'audace : une aventure, un mythe, une perspective.",169000,84500,"FEDER ","MIDI-PYRENEES",,"FEDER Compétitivité Régionale et Emploi","59","Développement d'infrastructures culturelles"
"Science Animation","Dessinons l'avenir de l'eau",196000,98000,"FEDER ","MIDI-PYRENEES","Multilocalisation","FEDER Compétitivité Régionale et Emploi","59","Développement d'infrastructures culturelles"
"Science Animation","Evoluer?   Le dinosauroide ",52000,26000,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE","FEDER Compétitivité Régionale et Emploi","59","Développement d'infrastructures culturelles"
"Science Animation","exposition interactive itinérante sur les changements climatiques",156000,78000,"FEDER ","MIDI-PYRENEES",,"FEDER Compétitivité Régionale et Emploi","49","Atténuation et adaptation au changement climatique"
"Science Animation","Exposition Mission Galilée",99000,49500,"FEDER ","MIDI-PYRENEES","HAUTE-GARONNE","FEDER Compétitivité Régionale et Emploi","59","Développement d'infrastructures culturelles"
"Science Animation","Fête de la science 2009",100860,49700,"FEDER ","MIDI-PYRENEES",,"FEDER Compétitivité Régionale et Emploi","59","Développement d'infrastructures culturelles"
"SCI Les jardins de Ceint d'Eau","Unité de production électrique d'origine photovoltaïque  Les Jardins de Figeac ",240186,60047,"FEDER ","MIDI-PYRENEES","LOT / FIGEAC / FIGEAC-EST","FEDER Compétitivité Régionale et Emploi","40","Energie renouvelable: én. solaire"
"SCOPARL ETHIQUABLE","Contrat d'appui PME 2007-2009",581540,140000,"FEDER ","MIDI-PYRENEES","GERS / CONDOM / FLEURANCE / FLEURANCE","FEDER Compétitivité Régionale et Emploi","6","Soutien aux PME pour la promotion de produits et processus de fabrication écologiques (...)"
"SCRL OZON","ACCOMPAGNEMENT AU TEST D'ENTREPRISE SUR LE QUERCY",95173,42829,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","Multilocalisation","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"SCRL OZON","ACCOMPAGNEMENT AU TEST D'ENTREPRISE SUR LE QUERCY",95173,42829,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","TARN-ET-GARONNE / MONTAUBAN / SAINT-ANTONIN-NOBLE-VAL","Programme opérationnel national Fonds social européen","68","Aide au travail indépendant et à la création d'entreprise"
"SEBSO","PLAN DE FORMATION DES SALARIES 2008",19000,8550,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / SAINT-GAUDENS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SEC - SERVICE ENTRETIEN COUVERTURE","PREPARER ET ORGANISER SES CHANTIERS",8062.39,3628.08,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / AUZEVILLE-TOLOSANE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SEGUY TP","PERMIS C + EC + FIMO",2354.1,1059.35,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","LOT / CAHORS","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SEIREB","PLAN DE FORMATION 2008",22475.5,8990.2,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE / TOULOUSE-15E / L' UNION","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"S.E.L.A.","CONTRAT D'APPUI PME",565274,70659,"FEDER ","MIDI-PYRENEES","HAUTES-PYRENEES / TARBES / VIC-EN-BIGORRE / VIC-EN-BIGORRE","FEDER Compétitivité Régionale et Emploi","8","Autres investissements en entreprises"
"SELARL RIVIERE","PLAN DE FORMATION 2007",19682.8,8857.26,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTE-GARONNE / TOULOUSE","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"SEMAP","PLAN DE FORMATION 2008",87561.63,30646.57,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BORDERES-LOURON / GERM","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
"S.E.M.A.P (SEM locale d'aménagement de la station de Peyragudes)","PLAN DE FORMATION 2009",141899,56759,"FONDS SOCIAL EUROPEEN","MIDI-PYRENEES","HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BORDERES-LOURON / GERM","Programme opérationnel national Fonds social européen","73","Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie..."
