"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"Communauté de communes de Terre Plaine","Installation d'une chaufferie bois sur la commune de Guillon (89) ","106,495 €","53,247 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Communauté de communes du canton de Pontailler Sur Saône","parcours éco-pagayeur sur la Saône (Heuilley-Lamarche sur Saône)","35,607 €","14,243 €","FEDER ","BOURGOGNE","BOURGOGNE",,"57","Autres outils d'amélioration des services touristiques"
"Communauté de Communes du Haut Morvan","Création d'une maison médicale pluridisciplinaire à Château-Chinon","869,557 €","173,911 €","FEDER ","BOURGOGNE","BOURGOGNE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE DE COMMUNES DU JOVINIEN","Etude d'opportunité du port de Joigny","100,000 €","25,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"31","Voies navigables intérieures (régionales et locales)"
"Communauté de communes du LIERNAIS","Installation d'une chaufferie bois à Liernais (21)","121,468 €","36,440 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Communauté de communes du Pays Châtillonnais","AMO pour une zone de développement éolien","26,050 €","13,020 €","FEDER ","BOURGOGNE","BOURGOGNE",,"39","Energie renouvelable: én. éolienne"
"Communauté de communes du Pays d'Alésia et de la Seine","Réhabilitation de la piscine de la vallée de l'Oze","72,634 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"Communauté de Communes du Pays de Nuits Saint Georges"," maison de services publics à Nuits St Georges Création","3,068,283 €","200,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE DE COMMUNES DU PAYS DE SAINT SEINE","5 chaufferies bois de la Communauté du pays de St Seine","1,828,129 €","796,570 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNAUTE DE COMMUNES DU PAYS DE SAINT SEINE","Etude de faisabilité de chaufferies bois","61,230 €",,"FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNAUTE DE COMMUNES DU PAYS DE SAINT SEINE","Installation d'une chaufferie bois à Chanceaux","137,941 €","55,176 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNAUTE DE COMMUNES DU PAYS DE SAINT SEINE","Installation d'une chaufferie bois à l'Ignon (21)","188,790 €","67,255 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNAUTE DE COMMUNES DU PAYS DE SAINT SEINE","Plate forme de stockage de la Communauté du pays de St Seine","310,444 €","77,611 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Communauté de Communes Loire et Vignobles","La Tour du Pouilly fumé, sensations et découvertes","2,494,307 €","500,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"55","Promotion des actifs naturels"
"communauté de communes Puisaye Nivernaise","Installation d'une chaufferie bois pour un ensemble de bâtiments publics à Saint-Amand-en-Puisaye","587,844 €","293,922 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNAUTE DE L'AUXERROIS","Plan Climat Territorial de la Communauté de l'Auxerrois (89)","50,400 €","15,120 €","FEDER ","BOURGOGNE","BOURGOGNE",,"49","Atténuation et adaptation au changement climatique"
"COMMUNAUTE URBAINE LE CREUSOT MONTCEAU-LES-MINES","Elaboration du schéma directeur de valorisation de l'espace économique du bassin minier","81,600 €","32,640 €","FEDER ","BOURGOGNE","BOURGOGNE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"COMMUNAUTE URBAINE LE CREUSOT MONTCEAU-LES-MINES","Installation de systèmes d'eau chaude solaire à Torcy et Saint-Vallier","120,997 €","42,350 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"COMMUNAUTE URBAINE LE CREUSOT MONTCEAU-LES-MINES","Plan Climat Territorial  de la Communauté Urbaine Creusot-Montceau-les-Mines (71)","69,000 €","20,700 €","FEDER ","BOURGOGNE","BOURGOGNE",,"49","Atténuation et adaptation au changement climatique"
"Commune de BLISMES","Résorption de points noirs sur la voirie communale","25,007 €","4,218 €","FEDER ","BOURGOGNE","BOURGOGNE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Commune de BOSJEAN","Réalisation d'une chaufferie bois et d'un réseau de chaleur pour un ensemble de bâtiments communaux","265,887 €","132,943 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Commune de Boyer","Installation de panneaux photovoltaïques à Boyer (71)","167,224 €","75,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"Commune de Chantenay Saint Imbert","Installation d'une chaufferie bois pour des bâtiments communaux","299,500 €","149,750 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNE DE CHATENAY-SOUS-DUN","Installation d'une chaufferie bois pour des bâtiments communaux sur la Commune de Chatenay-sous-Dun (71)","138,050 €","69,025 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"COMMUNE DE CHEMIN D'AISEY","Installation d'une chaufferie bois et création d'un réseau de chaleur à Aisey","225,008 €","112,504 €","FEDER ","BOURGOGNE","BOURGOGNE",,"41","Energie renouvelable: biomasse"
"Commune de Cluny","CLUNY 2010 - GRANDE COUR DE L'ABBAYE - AMENAGEMENT DE LA RUE DU 11 AOUT","277,212 €","50,000 €","FEDER ","BOURGOGNE","BOURGOGNE",,"58","Protection et préservation du patrimoine culturel"
"COMMUNE DE DARCEY","Installation de panneaux photovoltaïques sur un hangar communal de la Commune de Darcey (21)","97,420 €","48,710 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"Commune de FAUVERNEY","Transfert de la supérette alimentaire de FAUVERNEY","549,566 €","130,381 €","FEDER ","BOURGOGNE","BOURGOGNE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de Génelard","Installation de panneaux photovoltaïques sur le toît de l'école primaire de la mairie à Genelard (71)","95,000 €","47,500 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"COMMUNE DE NANTON","Installation de panneaux photovoltaïques de 21 kWc sur la Commune de Nanton (71)","112,538 €","56,269 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
"Commune de SAILLENARD","création d'un relais de services publics à SAILLENARD","213,280 €","42,655 €","FEDER ","BOURGOGNE","BOURGOGNE",,"61","Projets intégrés de réhabilitation urbaine et rurale"
"Commune de Saint-Edmond","Installation photovoltaïque raccordée au réseau sur la Commune de Saint-Edmond (71)","83,059 €","41,529 €","FEDER ","BOURGOGNE","BOURGOGNE",,"40","Energie renouvelable: én. solaire"
