"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"MAGILLEM DESIGN SERVICES","BACCARAT (Gestion des contraintes temporelles dans la conception d'un système électronique)","811,619 €","405,810 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"Mairie d'Orly","Etude de faisabilité d'un pôle numérique à Orly","95,062 €","47,531 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"9","Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
"Medicen Paris Région","Etudes d'ingénierie pour NeuroBioSource plate-forme logistique CRB (Centre de Ressources Biologiques) - Etudes ingiénerie NBS","81,495 €","24,448 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"MOV'EO","Plan filière automobile Ile de France","1,170,300 €","351,086 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"NATURAL TOUCH","WIKIWALK (Guidage piétons par téléphonie mobile - GSM + Blue Tooth et/ou Kit piéton)","292,486 €","146,243 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"4","Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
"OALIA","Développement du projet «OALIA Flexible SRM» (Supplier Relationship Management), une solution de génération de progiciels de systèmes dinformations de gestion des achats, constituée dun framework applicatif, doutils dadministration et dun atelie","649,888 €","90,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Optics Valley","Business Développement Instrumentation & Eco-activités (BizDev Eco-activités)","72,500 €","36,250 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"5","Services de soutien avancé aux sociétés et groupes de sociétés"
"OROXCELL","Etudes précliniques réglementaires de molécules propriétaires originales pour le traitement de la douleur et identification de molécules back-up.","2,495,095 €","100,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,,
"Oséo garantie","Abondement du fonds GFP (garantie fonds propres) FEDER","6,000,000 €","3,000,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"7","Investissements dans les entreprises directement liées à la recherche et l'innovation (...)"
"Oséo innovation","Assistance technique Mesure 2-8","400,000 €","200,000 €","FEDER ","ILE-DE-FRANCE","ILE-DE-FRANCE",,"85","Préparation, mise en oeuvre, suivi et inspection "
