"Nom ou raison sociale du bénéficiaire","Intitulé du dossier","Montant du projet en coût total","Montant du cofinanceur européen","Fonds européen concerné","Région de localisation du dossier","Localisation","Programme","Catégo- -risation","Libellé catégorisation"
"CIDFF 29 - Centre d'Information sur le Droit des Femmes du Finistère","Dispositif d'Accompagnement Vers l'Emploi","38,800 €","19,400 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / BREST-CENTRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"DON BOSCO","Feu vert","174,000 €","87,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / BREST-CENTRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Maison de l'Emploi et de la Formation Professionnelle du Pays de Brest","Faire de la clause d'insertion un levier pour l'emploi","27,200 €","13,600 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / BREST-CENTRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"PENN AR BAT","Accompagnement des personnes en création d'activité dans le bâtiment","35,000 €","2,500 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / BREST-CENTRE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"ASSOCIATION  CULTURE ET LIBERTE","Remobilisation des femmes détenues à la Maison d'Arrêt de Brest","19,500 €","9,750 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / RESTE DE LA COMMUNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"CIDFF 29 - Centre d'Information sur le Droit des Femmes du Finistère","Bureau d'accompagnement individualisé vers l'emploi","37,980 €","18,934 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / RESTE DE LA COMMUNE","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"CIDFF 29 - Centre d'Information sur le Droit des Femmes du Finistère","Pré-bilan d'orientation professionnelle","23,600 €","11,300 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / RESTE DE LA COMMUNE","Programme opérationnel national Fonds social européen","69","Mesures pour améliorer l'accès à l'emploi et renforcer la participation durable et la progression des femmes..."
"GRETA de Brest Landerneau","Formations qualifiantes aux métiers de second oeuvre du batiment pour détenus","124,850 €","62,425 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / BREST / RESTE DE LA COMMUNE","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
"Conseil Régional de Bretagne","Marché n° 12769 - Ouvrier de maintenance et hygiène des locaux - ","69,722 €","34,861 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST / GOUESNOU","Programme opérationnel national Fonds social européen","66","Mise en oeuvre de mesures actives et préventives sur le marché de l'emploi"
"CCI de Brest - Chambre de Commerce et d'Industrie","2008 chargé de relation entreprise Relais Emploi BMO","75,000 €","72,000 €","FONDS SOCIAL EUROPEEN","BRETAGNE","FINISTERE / BREST / BREST-1ER","Programme opérationnel national Fonds social européen","71","Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées..."
