COOPERATION AREA,PRIORITY,ACRONYM,TITLE,Strategic?,BENEFICIARY (INSTITUTION),LP/P*,TOTAL ERDF APPROVED,AGE,XUNTA GALICIA,JUNTA CYL,JUNTA EXTREMADURA,JUNTA ANDALUCÍA,CCDR-NORTE,CCDR-CENTRO,CCDR-ALENTEJO,CCDR-ALGARVE,Fila resumen,Resultado
5 - Alentejo-Algarve-Andalucía,2,0274_BGDESPORTO_5_P,Baixo Guadiana: Zona Desportiva de Excelência,No,Câmara Municipal de Vila Real de Santo António,P,"90,000.00",AGE,0,0,0,0,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0274_BGDESPORTO_5_P,Baixo Guadiana: Zona Desportiva de Excelência,No,ODIANA - Associação para o Desenvolvimento do Baixo Guadiana,LP,"75,000.00",AGE,0,0,0,0,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,,SI
5 - Alentejo-Algarve-Andalucía,2,0274_BGDESPORTO_5_P,,No,,,"997,441.42",AGE,0,0,0,0,0,0,CCDR-ALENTEJO,CCDR-ALGARVE,si,SI
3 - Castilla y León - Centro de Portugal,1,0290_REDES_3_E,Red Escénica,No,CONSEJERIA DE CULTURA Y TURISMO (C.A. CASTILLA Y LEÓN),LP,"616,500.00",0,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,1,0290_REDES_3_E,Red Escénica,No,"Culturguarda - Gestão da Sala de Espectáculos e Actividades Culturais, EM",P,"141,750.00",0,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
3 - Castilla y León - Centro de Portugal,1,0290_REDES_3_E,,No,,,"758,250.00",0,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,si,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,Universidade de Évora,P,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,DIPUTACIÓN DE BADAJOZ,P,"375,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,UNIVERSIDAD DE EXTREMADURA,P,"117,750.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,Centro Nacional de Información Geográfica- Instituto Geográfico Nacional,P,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,DG de Urbanismo y Ordenación del Territorio,P,"330,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,Gerencia Regional del Catastro en Extremadura,P,"112,500.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,AMNA - Associação de Municípios do Norte Alentejano,P,"100,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,Observatório Territorial e Ambiental Alentejo Extremadura II,No,AMDE - Associação de Municípios do Distrito de Évora,LP,"100,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0296_OTALEX_II_4_P,,No,,,"1,285,250.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,si,SI
1 - Galicia-Norte de Portugal,4,0306_PLATENG_1_P,Plataforma para a mobilidade e cooperação das engenharias - Norte de Portugal Galiza,No,Ordem dos Engenheiros - Região Norte,LP,"180,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,4,0306_PLATENG_1_P,Plataforma para a mobilidade e cooperação das engenharias - Norte de Portugal Galiza,No,"Colegio de Ingenieros de Caminos, Canales y Puertos",P,"75,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,4,0306_PLATENG_1_P,Plataforma para a mobilidade e cooperação das engenharias - Norte de Portugal Galiza,No,Ilustre Colegio Oficial de Ingenieros Industriales de Galicia,P,"125,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,4,0306_PLATENG_1_P,Plataforma para a mobilidade e cooperação das engenharias - Norte de Portugal Galiza,No,Consejo General de Colegios Oficiales de Ingenieros Agrónomos,P,"75,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,4,0306_PLATENG_1_P,,No,,,"455,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,si,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,Universidade da Beira Interior,P,"79,140.40",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,Fundación Rei Afonso Henriques,P,"79,940.77",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,Associação Parkurbis Incubação,P,"116,132.17",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,CEC - Conselho Empresarial do Centro,LP,"259,350.35",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,AGENCIA DE INVERSIONES Y SERVICIOS DE CASTILLA Y LEÓN,P,"385,106.65",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,Fundación Parque Científico de la Universidad de Salamanca,P,"128,196.72",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,Acções de cooperação transfronteiriça para a inovação e oportunidades de negócio,No,Fundación Parque Científico de la Universidad de Valladolid,P,"98,856.26",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,,SI
6 - Plurirregional,1,0307_ACTION_3_P,,No,,,"1,146,723.32",AGE,0,JUNTA CYL,0,0,0,CCDR-CENTRO,0,0,si,SI
4 - Centro-Extremadura-Alentejo,4,0312_GIT_ACE_IV_4_E,Gabinete de Iniciativas Transfronterizas Alentejo-Centro-Extremadura IV,No,Dirección General de Acción Exterior - Junta de Extremadura,LP,"1,533,299.25",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,4,0312_GIT_ACE_IV_4_E,Gabinete de Iniciativas Transfronterizas Alentejo-Centro-Extremadura IV,No,CCDR Centro - Comissão de Coordenação e Desenvolvimento Regional do Centro,P,"116,700.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,4,0312_GIT_ACE_IV_4_E,Gabinete de Iniciativas Transfronterizas Alentejo-Centro-Extremadura IV,No,CCDR Alentejo - Comissão de Coordenação e Desenvolvimento Regional do Alentejo,P,"225,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,4,0312_GIT_ACE_IV_4_E,,No,,,"1,874,999.25",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,si,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,UNIVERSIDAD DE VIGO,P,"150,000.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,Instituto Hidrográfico - IH,P,"180,750.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,D.X. DESENVOLVEMENTO SOSTIBLE (GA),LP,"485,560.50",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,INSTITUTO ESPAÑOL DE OCEANOGRAFIA (MCT),P,"307,923.75",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,Fundación CETMAR - Centro Tecnológico del Mar,P,"408,637.50",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,FCUP - Faculdade de Ciências da Universidade do Porto,P,"78,000.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,FEUP - Faculdade de Engenharia da Universidade do Porto,P,"88,035.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,Instituto de Investigaciones Marinas de Vigo - IIM (CSIC),P,"342,547.50",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,INEGI - Instituto de Engenharia Mecânica e Gestão Industrial,P,"80,892.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,INESC Porto-Instituto Engenharia de Sistemas e Computadores do Porto,P,"75,560.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,Universidade de Aveiro - Centro de Estudos do Ambiente e do Mar (CESAM),P,"87,750.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,INTECMAR - Instituto Tecnolóxico para o control do Medio Mariño de Galicia,P,"295,500.00",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,Observatorio oceánico del margen ibérico,Yes,Centro Interdisciplinar de Investigação Marinha e Ambiental da Universidade do Porto. CIIMAR-UP,P,"91,238.25",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,,SI
1 - Galicia-Norte de Portugal,2,0313_RAIA_1_E,,,,,"2,672,394.50",AGE,XUNTA GALICIA,0,0,0,CCDR-NORTE,0,0,0,si,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,D.G. DE TURISMO(EX),P,"468,750.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Organismo Autónomo para el Desarrollo Local. Diputación de Cáceres,LP,"1,875,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Nisa,P,"230,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Marvão,P,"110,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Gavião,P,"230,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Município de Castelo de Vide,P,"110,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Penamacor,P,"300,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Portalegre,P,"110,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Idanha-a-Nova,P,"222,187.50",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Castelo Branco,P,"300,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Câmara Municipal de Vila Velha de Ródão,P,"250,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,DG de Urbanismo y Ordenación del Territorio,P,"468,750.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,Dirección General de Desarrollo e Infraestructuras Rurales - Junta de Extremadura,P,"468,750.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,TÆJO INTERNACIONAL,Yes,"Dirección General del Medio Natural. Consejería de Industria, Energía y Medio Ambiente. Junta de Extremadura",P,"468,750.00",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0314_TI_4_E,,,,,"5,612,187.50",AGE,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,si,SI
6 - Plurirregional,1,0315_INL_6_P,Edificação do Laboratório Ibérico Internacional de Nanotecnologia,Yes,Laboratório Ibérico Internacional de Nanotecnologia,LP,"30,000,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,,SI
6 - Plurirregional,1,0315_INL_6_P,,,,,"30,000,000.00",AGE,0,0,0,0,CCDR-NORTE,0,0,0,si,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,Universidade de Évora,P,"150,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,Instituto Politécnico de Portalegre,P,"150,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,IPBeja - Instituto Politécnico de Beja,P,"100,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,"GESAMB - Gestão Ambiental e de Resíduos, EIM",P,"75,187.50",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,Associaçao Dos Centros Tecnológicos de Portugal,P,"170,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,ADPM - Associação de Defesa do Património de Mértola,P,"75,006.75",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,AREANATejo - Agência Regional de Energia e Ambiente do Norte Alentejano e Tejo,P,"75,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,"Medidas de Adaptación y Mitigación del Cambio Climático a Través del Impulso de las Energías Alternativas en Centro, Alentejo y Extremadura",Yes,"DG de Evalución y Calidad Ambiental. Consejería de Industria, Energía y Medio Ambiente. Junta de Extremadura",LP,"1,290,750.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0317_ALTERCEXA_4_E,,,,,"2,085,944.25",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,si,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,Universidade de Évora,P,"100,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,Instituto Politécnico de Portalegre,P,"75,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,IPBeja - Instituto Politécnico de Beja,P,"75,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,Associaçao Dos Centros Tecnológicos de Portugal,P,"311,277.39",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,INRB - Instituto Nacional dos Recursos Biológicos,P,"75,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,COTR - Centro Operativo e de Tecnologia de Regadio,P,"75,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,Associação de Desenvolvimento Regional do Instituto Politécnico de Portalegre,P,"75,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,"Red de Investigación Transfronteriza de Extremadura, Centro y Alentejo",Yes,"DG de Innovación y Competitividad Empresarial - Vicepresidencia Segunda y Consejería de Economía, Comercio e Innovación - Junta de Extremadura",LP,"1,500,000.00",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0318_RITECA_4_E,,,,,"2,286,277.39",0,0,0,JUNTA EXTREMADURA,0,0,CCDR-CENTRO,CCDR-ALENTEJO,0,si,SI
4 - Centro-Extremadura-Alentejo,1,0319_PEGLA_1_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Associação Transfronteiriça dos Municípios das Terras do Grande Lago Alqueva,LP,"150,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0319_PEGLA_1_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,DIPUTACIÓN DE BADAJOZ,P,"362,475.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,1,0319_PEGLA_1_4_P,,,,,"512,475.00",AGE,0.00,0.00,JUNTA EXTREMADURA,0.00,0.00,0.00,CCDR-ALENTEJO,0.00,si,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,D.G. DE TURISMO(EX),P,"300,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,DIPUTACIÓN DE BADAJOZ,P,"353,025.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Ayuntamiento de Táliga,P,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Ayuntamiento de Cheles,P,"75,451.91",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Ayuntamiento de Alconchel,P,"98,938.14",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Auntamiento de Villanueva del Fresno,P,"179,572.79",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,CONFEDERACIÓN HIDROGRAFICA DEL GUADIANA (MMA),P,"180,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,"AdP - Águas de Portugal Serviços Ambientais, SA",P,"110,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,"EDIA - Empresa de Desenvolvimento e Infra-estruturas do Alqueva, SA",P,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Associação Transfronteiriça dos Municípios das Terras do Grande Lago Alqueva,LP,"787,500.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,2,0319_PEGLA_2_4_P,,,,,"2,234,487.84",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,si,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,AMDE - Associação de Municípios do Distrito de Évora,P,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,Associação Transfronteiriça dos Municípios das Terras do Grande Lago Alqueva,LP,"412,500.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
4 - Centro-Extremadura-Alentejo,3,0319_PEGLA_3_4_P,Projecto Estruturante para o Desenvolvimento das Terras do Grande Lago Alqueva,Yes,CCDR Alentejo - Comissão de Coordenação e Desenvolvimento Regional do Alentejo,P,"75,000.00",AGE,0,0,JUNTA EXTREMADURA,0,0,0,CCDR-ALENTEJO,0,,SI
